"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_Portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Element.info","Comments","R_El.Portion.Element.info.Comments","New_El"
"469",1326,2017,NA,116,"17","K20","","AGMR","23_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",5,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"470",1327,2017,NA,113,"17","I20","","KGH/AGMR","23_VII_13","Mammal","General","small","","small mammal","#N/A","Thoracic","","","1","","",1,NA,"young","","EL","PR","UN","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Thoracic///","Thoracic"
"471",1328,2017,NA,113,"17","I20","","KGH/AGMR","23_VII_13","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","5",6,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"472",1329,2017,NA,113,"17","I20","","KGH/AGMR","23_VII_13","Unknown","NID","","","NID","#N/A","frag","","","0","","",4,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"473",1330,2017,NA,113,"17","I20","","KGH/AGMR","23_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",20,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"474",1331,2017,NA,109,"17","J20","","KGH","23_VII_13","Mammal","Carnivora","Mephitis","macroura","Hooded skunk","#N/A","ulna","","L","0.6","5-Shaft only","3",1,NA,"","","FU","","","","Phone 8_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft and distal portion of trochlea notch","","ulna/5-Shaft only/shaft and distal portion of trochlea notch/","Ulna"
"475",1332,2017,NA,109,"17","J20","","KGH","23_VII_13","Mammal","Carnivora","Mephitis","macroura","Hooded skunk","#N/A","radius","-","L","0.6","4-Distal and shaft","1",1,NA,"","","","","FU","","Phone 8_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"7.6","distal W","4-Distal and shaft","distal","","radius/4-Distal and shaft/distal/","Radius"
"476",1333,2017,NA,117,"17","H20","","KGH","23_VII_13","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","radius","-","L","0.4","3-Proximal and shaft","3",1,NA,"","","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"8.6x6.4","prox. Wxd","3-Proximal and shaft","proximal","","radius/3-Proximal and shaft/proximal/","Radius"
"477",1334,2017,NA,117,"17","H20","","KGH","23_VII_13","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Mandible","","R","0.6","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","central portion","missing anterior portion","Mandible//central portion/missing anterior portion","Mandible"
"478",1335,2017,NA,117,"17","H20","","KGH","23_VII_13","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Humerus","-","R","0.4","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","distal shaft","distal shaft","Humerus/5-Shaft only/distal shaft/distal shaft","Humerus"
"479",1336,2017,NA,117,"17","H20","","KGH","23_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",10,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"480",1337,2017,NA,102,"17","K21","","DHS","22_VII_13","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","antler","-","","0","Tip","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","tip of tine","just the tip","antler//tip of tine/just the tip","Antler"
"481",1338,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","scapula","","R","0.1","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","caudal border","","scapula//caudal border/","Scapula"
"482",1339,2017,NA,112,"17","I21","","KGH","23_VII_13","Bird","General","","","Bird","#N/A","frag","","","0","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"483",1340,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","1",1,NA,"","","","","","small tool, shaft splinter worked to a small flat point","","",NA,"9",1,"","",NA,"2","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"484",1341,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","3",2,NA,"","","","","","some form of erosion on the inside of the bone, not visible on the outside, maybe chemical?","","",NA,"",0,"","",NA,"","","*","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"485",1342,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","8",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"486",1343,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","General","","","mammal","#N/A","frag","","","0","","8",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"487",1344,2017,NA,112,"17","I21","","KGH","23_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"488",1345,2017,NA,104,"17","J21","","DHS","24_VII_13","Mammal","General","","","mammal","#N/A","unknown","Frags","","?","","2",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","frag","highly degraded, very small tight trabeculae so maybe very young, or possibly antler","unknown//frag/highly degraded, very small tight trabeculae so maybe very young, or possibly antler","ND frags"
"489",1346,2017,NA,104,"17","J21","","DHS","24_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",15,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"490",1347,2017,NA,115,"17","J20","","AGMR/KGH","23_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",6,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"491",1348,2017,NA,108,"17","J20","","","","Mammal","General","medium","","medium mammal","#N/A","rib","","","0.5","3-Proximal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","likely dog, one of the middle ribs","rib/3-Proximal and shaft//likely dog, one of the middle ribs","Ribs"
"492",1349,2017,NA,385,"  ","N21","","DHS","29_V_14","Mammal","Artiodactyla","Mazama","sp.","Brocket deer","#N/A","Mc","-","R","0.2","2-Distal epiphysis","1",1,NA,"","","FU","","","","Phone 8_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"18.6x10.5","distal WxD","2-Distal epiphysis","distal","sawn off distal portion of metacarpal. ","Mc/2-Distal epiphysis/distal/sawn off distal portion of metacarpal. ","Metacarpal"
"493",1350,2017,NA,385,"18","N21","","DHS","29_V_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","pelvis acetabulum","","L","0.8","","2",1,NA,"","","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"9.2","W acetab","","","central portion, missing frag from ischium and illum. ","pelvis acetabulum///central portion, missing frag from ischium and illum. ","Pelvis Acetabulum"
"494",1351,2017,NA,385,"18","N21","","DHS","29_V_14","Mammal","General","large","","large mammal","#N/A","needle","Needle","","?","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"3.5","W","5-Shaft only","Needle","broken needle, v thick and groove carved down one side","needle/5-Shaft only/Needle/broken needle, v thick and groove carved down one side","Tool"
"495",1352,2017,NA,385,"18","N21","","DHS","29_V_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"496",1353,2017,NA,382,"18","N23","","DHS","29_V_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Ph 2","","LM/RL","1",""," ",1,NA,"","","FU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"31.3, 10.7x14.5,12.9x17.6","L, distal wxd, proximal wxd","","","","Ph 2///","Phalanx2"
"497",1354,2017,NA,382,"18","N23","","DHS","29_V_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth lw","I2","L","1","6- whole lenght/size but still broken","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"6.2, 4.5, 3.9","altura, ant-post, ancho","6- whole lenght/size but still broken","I2","note that shape is due to fracture not human manufacture","Tth lw/6- whole lenght/size but still broken/I2/note that shape is due to fracture not human manufacture","Tth Low"
"498",1355,2017,NA,382,"18","N23","","DHS","29_V_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","5",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"499",1356,2017,NA,386,"18","N22","","DHS","29_V_14","Mammal","Human","","","Human","#N/A","","","","","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"500",1357,2017,NA,381,"18","N23","","DHS","29_V_14","Mammal","Leporidae","Leporidae","","Rabbit/hare","#N/A","Femur","","?","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","shaft frag","","Femur/sliver/shaft frag/","Femur"
"501",1358,2017,NA,381,"18","N23","","DHS","29_V_14","Mammal","General","small","","small mammal","#N/A","femur","","?","0","1-Proximal epiphysis","4",1,NA,"","","UN","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","head","looks unfused, but recently seperated because clean","femur/1-Proximal epiphysis/head/looks unfused, but recently seperated because clean","Femur"
"502",1359,2017,NA,381,"18","N23","","DHS","29_V_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"503",1360,2017,NA,381,"18","N23","","DHS","29_V_14","Mammal","General","","","mammal","#N/A","frag","","","0","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"504",1361,2017,NA,381,"18","N23","","DHS","29_V_14","Mammal","Human","","","Human","#N/A","","","","","","",6,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"505",1362,2017,NA,399,"18","J24","","LH","30_V_14","Reptile","Testudine","Kinosternon","sp.","Mud turtle","#N/A","plastron","Scute","","0.6","","?",1,NA,"young? small","","","","","","Phone 8_VIII_17","",NA,"",0,"6","",NA,"","","","",NA,"","","","hypo/hyoplastron/abdonimal","","plastron//hypo/hyoplastron/abdonimal/","Plastron"
"506",1363,2017,NA,399,"18","J24","","LH","30_V_14","Mammal","Human","","","Human","#N/A","shaft","Frags","","?","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"2","","","",NA,"","","5-Shaft only","frag","v thick, frag of human fibula? Possibly worked, quite degraded but quite rectangular","shaft/5-Shaft only/frag/v thick, frag of human fibula? Possibly worked, quite degraded but quite rectangular","Shaft frags"
"507",1364,2017,NA,399,"18","J24","","LH","30_V_14","Mammal","Rodentia","small","","small rodent","#N/A","femur","","L","0.9","3-Proximal and shaft","",1,NA,"young ","","FU","PR","UN","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","","femur/3-Proximal and shaft//","Femur"
"508",1365,2017,NA,399,"18","J24","","LH","30_V_14","Bird","General","","","Bird","#N/A","shaft","Frags","","0.7","5-Shaft only","3",1,NA,"","","","","","","","",NA,"9",1,"","",NA,"","","","",NA,"","","5-Shaft only","frag","","shaft/5-Shaft only/frag/","Shaft frags"
"509",1366,2017,NA,399,"18","J24","","LH","30_V_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",5,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"510",1367,2017,NA,620,"18","J20","","DMC","1_VII_14","Bird","Rallidae","Rallidae","","Rallidae","#N/A","Tibiotarsus","-","L","0.7","4-Distal and shaft","3",1,NA,"","","","","","","Phone 9_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"59.11, 6.4","L from condyles to base of fibular crest, distal width (incomplete because slightly damaged, but most of the w is there)","4-Distal and shaft","distal","distal and shaft up to a portion of fibula crest, long and narrow, very similar in shape to fulica, except narrower and taller. Also looks like larus, but matches fulica a little better in the size of the condyles. ","Tibiotarsus/4-Distal and shaft/distal/distal and shaft up to a portion of fibula crest, long and narrow, very similar in shape to fulica, except narrower and taller. Also looks like larus, but matches fulica a little better in the size of the condyles. ","Tibiotarsus"
"511",1368,2017,NA,620,"18","J20","","DMC","1_VII_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Tarsometatarsus","","R","0.9","6- whole lenght/size but still broken","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"28.9x6.1","L (incomplete but only a little), distal W","6- whole lenght/size but still broken","","","Tarsometatarsus/6- whole lenght/size but still broken//","Tarsometatarsus"
"512",1369,2017,NA,620,"18","J20","","DMC","1_VII_14","Bird","General","cf. Rallidae","","Bird","cf. Rallidae","Tibiotarsus","","R","0.5","5-Shaft only","1",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","shaft looks identicle to rallidae tibiotarsus, but no diagnostic portions visible on shaft. ","Tibiotarsus/5-Shaft only/shaft/shaft looks identicle to rallidae tibiotarsus, but no diagnostic portions visible on shaft. ","Tibiotarsus"
"513",1370,2017,NA,620,"18","J20","","DMC","1_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Synsacrum","Multiple","R","0.6","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","synsacrum and acetabulum of R pelvis","","Synsacrum//synsacrum and acetabulum of R pelvis/","Synsacrum"
"514",1371,2017,NA,620,"18","J20","","DMC","1_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Unla","","R","0.7","4-Distal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","shaft","small part of distal condyle and most of shaft","Unla/4-Distal and shaft/shaft/small part of distal condyle and most of shaft","Ulna"
"515",1372,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Cranium","","R","0.1","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Multiple","temporal and occipital fragment, including zygomatic process of temporal","Cranium//Multiple/temporal and occipital fragment, including zygomatic process of temporal","Cranium"
"516",1373,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","cf. Pecari","","cf. Peccary","cf. Pecari","Scapula","","?","0.1","","2",1,NA,"","","","","","","Phone 9_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"","","","cranial angle","hard to tell for sure, looks closest to the ccranial andgle of a peccary scapula (from photos)","Scapula//cranial angle/hard to tell for sure, looks closest to the ccranial andgle of a peccary scapula (from photos)","Scapula"
"517",1374,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","R","0.8","3-Proximal and shaft","3",1,NA,"","","UN","PR","","","","",NA,"",0,"","",NA,"","","","",NA,"15.4","W across prox","3-Proximal and shaft","one of the first ribs","kind of weird shape I havent seen before, deep fossa between articular facets ","Rib/3-Proximal and shaft/one of the first ribs/kind of weird shape I havent seen before, deep fossa between articular facets ","Ribs"
"518",1375,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","?","0.1","1-Proximal epiphysis","4",1,NA,"","","UN","","","","","",NA,"",0,"","",NA,"","","","",NA,"15.6","W across prox","1-Proximal epiphysis","one of the first ribs","head frag","Rib/1-Proximal epiphysis/one of the first ribs/head frag","Ribs"
"519",1376,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","Humerus","-","L","0.2","4-Distal and shaft","1",1,NA,"","","","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"10.8x7.3","WxDdistal","4-Distal and shaft","distal","","Humerus/4-Distal and shaft/distal/","Humerus"
"520",1377,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Leporidae","Leporidae","Sylvilagus cunicularius or Lepus sp. ","Rabbit/hare","#N/A","Premaxilla","Premaxilla","L","0.9","","",1,NA,"","","","","","","","",NA,"9",1,"","",NA,"","","","",NA,"","","","Premaxilla","","Premaxilla//Premaxilla/","Cranium"
"521",1378,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Lumbar","","","0.8","","2",1,NA,"","","UN","","UN","","","",NA,"",0,"","1",NA,"","","","",NA,"25.8","L of body","","","small, young and chewed","Lumbar///small, young and chewed","Lumbar"
"522",1379,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","General","small","","small mammal","#N/A","Cervical","","","1","","",1,NA,"","","FU","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"8.8","L of body","","","","Cervical///","Cervical"
"523",1380,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Tibia","","R","0","sliver","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","lateral shaft frag","looks fairly small","Tibia/sliver/lateral shaft frag/looks fairly small","Tibia"
"524",1381,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Metacarpal","","","0","5-Shaft only","3",1,NA,"","","","","","I glued this with resistol in order to aid identification; one end of the shaft looks rounded as if it had been sawn off, hard to tell with the condition of the bon","Phone 10_VIII_17","",NA,"6",1,"","",NA,"*","","","",NA,"10.4","thickness/depth of the bone","5-Shaft only","shaft","small, fits size of goat, maybe mazama","Metacarpal/5-Shaft only/shaft/small, fits size of goat, maybe mazama","Metacarpal"
"525",1382,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","General","medium","","medium mammal","#N/A","rib","","","0","8- pieces grouped together ","5",2,2,"","","","","","one burnt 7","","",NA,"7",1,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","two distinct ribs","rib/8- pieces grouped together //two distinct ribs","Ribs"
"526",1383,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","5",3,NA,"","","","","","two burnt 7, one slightly chewed","","",NA,"7",2,"","*",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"527",1384,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","","5",3,NA,"","","","","","one burnt 7","","",NA,"7",1,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"528",1385,2017,NA,622,"18","J20","","DMC","1_VII_14","Mammal","Leporidae","Sylvilagus","floridanus","Eastern cottontail","#N/A","Cranium","","L","0.4","","2",1,NA,"young","","UN","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Multiple","frontal, L temporal, L nasal; not really fragmented but seperated by unfused sutures;","Cranium//Multiple/frontal, L temporal, L nasal; not really fragmented but seperated by unfused sutures;","Cranium"
"529",1386,2017,NA,622,"18","J20","","DMC","1_VII_14","Mammal","Leporidae","Sylvilagus","floridanus","Eastern cottontail","#N/A","Scapula","","L","0.8","2-Distal epiphysis","4",1,NA,"","","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"9.4x8.6, 7.3","WxH glenoid + coracoid, w glenoid only","2-Distal epiphysis","missing caudal angle","","Scapula/2-Distal epiphysis/missing caudal angle/","Scapula"
"530",1387,2017,NA,622,"18","J20","","DMC","1_VII_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","sternum","-","","0.2","Anterior","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","anterior keel","two fossa below like previous one","sternum/1-Proximal epiphysis/anterior keel/two fossa below like previous one","Sternum"
"531",1388,2017,NA,622,"18","J20","","DMC","1_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Scapula","-","L","0.7","4-Distal and shaft","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","distal","","Scapula/4-Distal and shaft/distal/","Scapula"
"532",1389,2017,NA,622,"18","J20","","DMC","1_VII_14","Bird","Passeriformes","Passeriformes","","Passerine","#N/A","Tibiotarsus","","L","0.6","5-Shaft only","",1,NA,"","","","","","","","",NA,"8",1,"","",NA,"","","","",NA,"1.7","w of shaft","5-Shaft only","shaft with portion of fib crest","","Tibiotarsus/5-Shaft only/shaft with portion of fib crest/","Tibiotarsus"
"533",1390,2017,NA,622,"18","J20","","DMC","1_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Cranium","Nasal","L","0","","?",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"34.66x4.8","LxW","","Nasal","near complete nasal","Cranium//Nasal/near complete nasal","Cranium"
"534",1391,2017,NA,622,"18","J20","","DMC","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","?",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"535",1392,2017,NA,622,"18","J20","","DMC","1_VII_14","Mammal","General","","","mammal","#N/A","frag","","","0","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"536",1393,2017,NA,623,"18","J20","","DHS","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","","0.6","4-Distal and shaft","3",1,NA,"","","","","","","","",NA,"8",1,"","",NA,"","","","",NA,"","","4-Distal and shaft","","","Rib/4-Distal and shaft//","Ribs"
"537",1394,2017,NA,623,"18","J20"," ","DHS","1_VII_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","Humerus","","R","0.1","1-Proximal epiphysis","3",1,NA,"","","FU","","ND","","","",NA,"",0,"","",NA,"","","","",NA,"15.7x16.1","WxD prox/","1-Proximal epiphysis","Head","","Humerus/1-Proximal epiphysis/Head/","Humerus"
"538",1395,2017,NA,623,"18","J20","","DHS","1_VII_14","Bird","General","","","Bird","#N/A","frag","","","0","","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","part of sternum or pelvis, long thin fragile bone","frag///part of sternum or pelvis, long thin fragile bone","ND frags"
"539",1396,2017,NA,635,"18","I23","","DMC","2_VII_14","Mammal","General","large","","Human?","#N/A","Tibia","","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"2","","","",NA,"","","","shaft frag","heavily worked bone, sawn shaft, fragment of bevel at one end - like broken spatula, lots of scratches","Tibia//shaft frag/heavily worked bone, sawn shaft, fragment of bevel at one end - like broken spatula, lots of scratches","Tibia"
"540",1397,2017,NA,635,"18","I23","","DMC","2_VII_14","Bird","General","","","Bird","#N/A","Frag","","","0","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Frag///","ND frags"
"541",1398,2017,NA,635,"18","I23","","DMC","2_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Mandible","Frags","?","0","5-Shaft only","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","frag","","Mandible/5-Shaft only/frag/","Mandible"
"542",1399,2017,NA,635,"18","I23","","DMC","2_VII_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",7,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"543",1400,2017,NA,635,"18","I23","","DMC","2_VII_14","Mammal","General","","","mammal","#N/A","shaft","Frags","","0","8- pieces grouped together ","5",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","frag","","shaft/8- pieces grouped together /frag/","Shaft frags"
"544",1401,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","L","0.3","1-Proximal epiphysis","2",1,NA,"","","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","head","","Rib/1-Proximal epiphysis/head/","Ribs"
"545",1402,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Artiodactyla","cf. Odocoileus virginianus","","cf. White-tailed Deer","cf. Odocoileus virginianus","Cranium","Frontal","R","0","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Frontal","orbit","Cranium//Frontal/orbit","Cranium"
"546",1403,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","Humerus","","R","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","head frag and greater tubercle","","Humerus//head frag and greater tubercle/","Humerus"
"547",1404,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Leporidae","Leporidae","Sylvilagus cunicularius or Lepus sp. ","Rabbit/hare","#N/A","Atlas","","","1","","",1,NA,"","","FU","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"24x10x10.4","Max W, L, H","","","","Atlas///","Atlas"
"548",1405,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth up","P4","R","1","","",1,NA,"sub-adult","little to no wear","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"17.8, 11.7, 9.5","ant-pos, altura, ancho","","P4","young as there is little to no wear on tooth and roots are not filled in","Tth up//P4/young as there is little to no wear on tooth and roots are not filled in","Tth Up"
"549",1406,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","Artiodactyla","cf. Odocoileus virginianus","","cf. White-tailed Deer","cf. Odocoileus virginianus","Ilium","Ilium","L","0","2-Distal epiphysis","?",1,NA,"","","","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"","","2-Distal epiphysis","ilium - tuber sacrale","","Ilium/2-Distal epiphysis/ilium - tuber sacrale/","Ilium"
"550",1407,2017,NA,621,"18","J20","","DHS","1_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","Tarsometatarsus","","L","1","","",1,NA,"ADULT","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"53.55, 8.6, 8.4x8","L, distal w, prox wxd","","","","Tarsometatarsus///","Tarsometatarsus"
